school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject
GP,F,17.0,U,LE3,T,4.0,2.0,teacher,services,reputation,mother,1.0,4.0,0.0,False,True,False,True,True,True,True,False,4.0,2.0,3.0,1.0,1.0,4.0,2.0,14.0,15.0,17,portuguese
GP,F,19.0,U,GT3,T,2.0,2.0,services,services,home,mother,1.0,2.0,0.0,False,True,False,False,True,True,True,False,4.0,3.0,3.0,1.0,1.0,5.0,0.0,10.0,10.0,11,portuguese
GP,M,18.0,U,LE3,T,2.0,1.0,services,other,course,,3.0,2.0,,False,False,,True,False,False,True,False,4.0,,5.0,4.0,4.0,5.0,4.0,,10.0,11,portuguese
GP,F,17.0,R,GT3,T,4.0,2.0,other,other,,mother,1.0,3.0,0.0,False,True,False,True,True,True,True,False,4.0,3.0,4.0,1.0,3.0,5.0,2.0,11.0,12.0,14,portuguese
GP,F,18.0,U,LE3,T,1.0,1.0,other,at_home,home,mother,1.0,3.0,0.0,False,True,False,False,False,True,,False,4.0,4.0,3.0,2.0,3.0,3.0,4.0,11.0,12.0,14,portuguese
GP,F,18.0,R,GT3,T,2.0,2.0,other,other,home,mother,1.0,2.0,0.0,True,False,False,False,True,True,False,False,3.0,2.0,3.0,1.0,1.0,5.0,4.0,11.0,11.0,13,
GP,M,19.0,U,LE3,A,4.0,3.0,services,at_home,reputation,mother,1.0,2.0,0.0,False,True,False,False,True,True,True,False,4.0,,1.0,1.0,1.0,1.0,4.0,11.0,13.0,14,portuguese
GP,M,18.0,U,GT3,T,2.0,,other,other,home,mother,1.0,2.0,,False,False,False,True,True,,True,False,5.0,2.0,4.0,1.0,2.0,4.0,2.0,,16.0,16,portuguese
GP,M,17.0,R,GT3,T,,2.0,other,services,other,mother,2.0,1.0,0.0,False,False,False,False,False,,False,False,5.0,2.0,2.0,1.0,1.0,4.0,0.0,,10.0,10,portuguese
GP,F,17.0,U,LE3,T,2.0,2.0,services,services,course,father,1.0,4.0,0.0,False,False,False,True,True,True,,True,3.0,4.0,1.0,1.0,1.0,2.0,2.0,10.0,11.0,12,portuguese
GP,F,20.0,,GT3,T,2.0,1.0,other,other,course,other,2.0,2.0,0.0,False,True,True,True,True,False,True,True,1.0,2.0,3.0,1.0,2.0,,8.0,10.0,,12,portuguese
GP,F,18.0,U,GT3,T,4.0,3.0,services,other,home,father,1.0,2.0,,False,True,False,False,True,True,True,True,3.0,1.0,2.0,1.0,3.0,2.0,2.0,15.0,15.0,15,portuguese
GP,M,18.0,U,GT3,T,4.0,3.0,teacher,other,course,mother,1.0,2.0,0.0,False,True,False,False,,True,True,False,4.0,3.0,2.0,1.0,1.0,3.0,2.0,10.0,10.0,11,portuguese
GP,M,18.0,,GT3,T,3.0,2.0,other,other,course,mother,1.0,3.0,,False,,False,,False,True,False,False,5.0,3.0,2.0,1.0,1.0,3.0,2.0,,11.0,12,portuguese
,F,17.0,U,GT3,T,3.0,3.0,other,other,home,mother,1.0,3.0,0.0,False,False,False,True,False,True,False,False,3.0,2.0,3.0,1.0,1.0,4.0,2.0,15.0,,13,portuguese
GP,F,18.0,U,GT3,T,2.0,2.0,at_home,services,home,mother,1.0,3.0,0.0,False,True,False,True,True,True,True,True,4.0,3.0,3.0,1.0,1.0,3.0,,11.0,12.0,13,portuguese
GP,M,17.0,U,GT3,T,2.0,2.0,other,other,home,father,2.0,1.0,0.0,False,False,False,False,True,False,True,False,4.0,4.0,4.0,2.0,3.0,4.0,8.0,,8.0,9,portuguese
GP,M,18.0,R,LE3,A,3.0,4.0,,other,,mother,2.0,2.0,0.0,False,True,False,True,True,True,,False,4.0,2.0,5.0,3.0,4.0,,6.0,15.0,16.0,16,portuguese
GP,M,17.0,U,GT3,T,3.0,1.0,services,other,other,mother,1.0,2.0,0.0,False,False,False,True,True,True,True,True,5.0,4.0,4.0,3.0,4.0,5.0,0.0,11.0,11.0,14,portuguese
GP,F,18.0,R,GT3,T,4.0,4.0,teacher,other,reputation,mother,2.0,2.0,0.0,False,False,False,True,True,True,,False,4.0,,4.0,2.0,2.0,4.0,8.0,10.0,11.0,12,portuguese
GP,M,18.0,U,GT3,T,,2.0,health,other,reputation,father,1.0,2.0,0.0,False,True,False,True,,True,True,True,5.0,,5.0,1.0,3.0,5.0,4.0,,12.0,14,portuguese
GP,F,18.0,R,GT3,T,2.0,1.0,other,other,reputation,mother,2.0,2.0,0.0,False,True,False,False,True,,True,True,4.0,3.0,5.0,1.0,2.0,3.0,12.0,8.0,9.0,10,portuguese
GP,,19.0,U,GT3,T,3.0,3.0,other,services,home,other,1.0,2.0,0.0,False,True,False,True,True,True,True,False,4.0,3.0,5.0,3.0,3.0,5.0,16.0,11.0,12.0,12,portuguese
GP,F,18.0,U,GT3,T,2.0,3.0,other,services,reputation,father,1.0,,0.0,False,,False,True,True,True,True,True,4.0,5.0,5.0,1.0,3.0,2.0,10.0,16.0,16.0,16,portuguese
GP,F,18.0,U,LE3,T,1.0,,other,,home,mother,2.0,2.0,0.0,False,True,False,False,False,True,,False,4.0,4.0,3.0,1.0,1.0,3.0,2.0,13.0,13.0,13,portuguese
GP,M,17.0,R,GT3,T,1.0,2.0,at_home,at_home,home,mother,1.0,2.0,0.0,False,True,False,,False,True,False,True,3.0,5.0,2.0,2.0,2.0,1.0,2.0,16.0,17.0,18,portuguese
GP,F,18.0,U,GT3,T,2.0,1.0,other,other,home,mother,1.0,2.0,0.0,False,True,False,False,True,True,True,True,4.0,2.0,5.0,1.0,2.0,1.0,8.0,14.0,14.0,15,portuguese
,F,17.0,U,GT3,T,2.0,4.0,at_home,health,reputation,mother,2.0,2.0,0.0,False,True,False,False,True,True,True,True,4.0,3.0,3.0,1.0,1.0,1.0,6.0,15.0,16.0,16,portuguese
GP,F,17.0,U,LE3,T,2.0,2.0,services,other,course,mother,2.0,2.0,0.0,True,True,False,False,True,True,True,,4.0,4.0,4.0,2.0,3.0,5.0,6.0,12.0,12.0,12,portuguese
GP,F,18.0,R,GT3,A,3.0,2.0,other,services,home,mother,2.0,2.0,0.0,False,False,False,,False,False,True,True,4.0,1.0,1.0,1.0,1.0,5.0,15.0,12.0,9.0,10,
GP,M,18.0,U,GT3,T,4.0,4.0,teacher,services,home,mother,,1.0,0.0,False,False,False,True,True,True,True,False,3.0,2.0,4.0,1.0,4.0,3.0,6.0,11.0,12.0,12,portuguese
GP,,18.0,U,GT3,T,4.0,4.0,health,health,reputation,father,1.0,2.0,1.0,True,True,False,True,True,True,True,True,2.0,4.0,4.0,1.0,1.0,4.0,2.0,14.0,12.0,13,
GP,F,17.0,U,GT3,T,2.0,,other,services,reputation,father,3.0,3.0,0.0,False,True,False,False,True,True,True,True,4.0,2.0,3.0,1.0,1.0,1.0,8.0,13.0,15.0,15,portuguese
GP,F,19.0,R,GT3,T,3.0,2.0,services,services,reputation,father,1.0,2.0,1.0,,True,False,False,True,False,True,False,3.0,3.0,3.0,4.0,3.0,3.0,0.0,9.0,8.0,10,portuguese
GP,M,18.0,U,LE3,T,4.0,3.0,teacher,services,course,mother,2.0,1.0,0.0,False,False,False,True,,True,True,False,4.0,2.0,3.0,1.0,2.0,1.0,0.0,10.0,10.0,10,portuguese
GP,M,18.0,U,GT3,T,,2.0,at_home,other,home,other,2.0,1.0,0.0,False,False,False,False,False,False,True,False,3.0,4.0,4.0,2.0,4.0,4.0,10.0,10.0,,11,portuguese
GP,M,17.0,U,LE3,A,4.0,1.0,services,other,home,mother,2.0,1.0,0.0,False,False,False,True,True,True,True,True,4.0,5.0,4.0,2.0,4.0,5.0,22.0,11.0,11.0,10,portuguese
GP,M,,U,LE3,A,3.0,2.0,teacher,services,home,mother,1.0,1.0,0.0,False,False,False,False,True,True,True,False,4.0,4.0,4.0,3.0,4.0,3.0,18.0,13.0,13.0,13,portuguese
GP,F,18.0,R,LE3,T,1.0,1.0,at_home,other,reputation,mother,2.0,4.0,0.0,False,True,False,True,True,True,,False,5.0,2.0,2.0,,1.0,3.0,2.0,17.0,17.0,18,portuguese
GP,F,18.0,U,GT3,T,1.0,1.0,,other,home,mother,2.0,2.0,0.0,True,False,False,True,True,True,True,False,5.0,4.0,4.0,1.0,1.0,4.0,0.0,12.0,13.0,13,portuguese
GP,F,17.0,U,GT3,T,2.0,2.0,other,other,,mother,1.0,2.0,0.0,False,True,False,False,False,True,True,False,5.0,4.0,5.0,1.0,2.0,5.0,12.0,12.0,12.0,14,portuguese
GP,F,18.0,U,GT3,T,2.0,1.0,other,other,reputation,,2.0,2.0,0.0,False,False,False,True,True,True,True,True,4.0,3.0,1.0,1.0,1.0,5.0,10.0,12.0,,14,portuguese
GP,M,17.0,U,GT3,T,1.0,1.0,other,other,reputation,father,1.0,2.0,0.0,False,False,False,False,False,True,True,False,4.0,3.0,3.0,,2.0,4.0,0.0,12.0,12.0,12,portuguese
GP,F,18.0,U,GT3,T,2.0,2.0,at_home,at_home,other,mother,1.0,3.0,0.0,False,True,False,False,True,True,True,False,4.0,3.0,3.0,1.0,2.0,2.0,0.0,18.0,18.0,18,portuguese
GP,F,17.0,U,GT3,T,1.0,1.0,services,teacher,,mother,1.0,3.0,,False,True,False,False,True,True,,False,4.0,3.0,3.0,1.0,1.0,3.0,0.0,13.0,13.0,14,portuguese
GP,M,18.0,U,GT3,T,2.0,1.0,services,services,reputation,mother,,3.0,0.0,False,False,False,True,True,True,True,False,4.0,2.0,4.0,1.0,3.0,2.0,,14.0,15.0,15,portuguese
GP,M,18.0,U,LE3,A,4.0,4.0,teacher,teacher,reputation,mother,1.0,2.0,0.0,False,True,False,True,True,True,True,False,5.0,4.0,3.0,1.0,1.0,2.0,0.0,17.0,17.0,17,portuguese
GP,M,18.0,U,GT3,T,4.0,,teacher,,home,mother,1.0,2.0,0.0,,True,,True,True,True,True,True,4.0,3.0,2.0,1.0,4.0,5.0,2.0,15.0,,16,portuguese
GP,F,17.0,U,GT3,T,4.0,3.0,health,services,reputation,mother,1.0,3.0,0.0,False,True,False,False,True,True,True,False,4.0,2.0,2.0,1.0,2.0,3.0,0.0,,18.0,18,portuguese
GP,F,17.0,R,LE3,T,3.0,1.0,services,other,reputation,mother,2.0,4.0,0.0,,True,False,False,True,True,False,False,3.0,1.0,2.0,1.0,1.0,3.0,0.0,18.0,19.0,19,portuguese
GP,M,18.0,R,LE3,T,3.0,2.0,services,other,reputation,,2.0,3.0,0.0,False,True,False,True,True,True,,False,5.0,4.0,2.0,1.0,1.0,4.0,0.0,14.0,15.0,15,portuguese
GP,M,17.0,U,GT3,T,3.0,3.0,health,other,home,mother,1.0,1.0,0.0,False,,False,False,,True,True,False,4.0,4.0,3.0,1.0,3.0,5.0,0.0,14.0,15.0,15,portuguese
GP,F,19.0,U,GT3,T,4.0,4.0,health,other,reputation,other,2.0,2.0,0.0,,True,False,True,,True,True,False,2.0,3.0,4.0,2.0,3.0,2.0,2.0,14.0,13.0,13,portuguese
GP,F,18.0,U,LE3,T,4.0,3.0,other,other,home,other,2.0,2.0,0.0,False,True,False,False,True,True,True,True,4.0,4.0,5.0,1.0,2.0,2.0,0.0,13.0,14.0,14,portuguese
GP,F,18.0,U,GT3,T,4.0,3.0,other,other,reputation,father,1.0,4.0,0.0,False,True,False,False,True,True,True,False,4.0,3.0,3.0,1.0,1.0,3.0,0.0,16.0,17.0,17,portuguese
GP,M,18.0,U,LE3,T,4.0,4.0,teacher,teacher,home,mother,1.0,,0.0,False,True,False,False,True,True,True,True,1.0,4.0,2.0,2.0,2.0,1.0,0.0,18.0,18.0,17,portuguese
GP,F,18.0,U,LE3,A,4.0,4.0,health,other,home,,1.0,2.0,0.0,False,True,True,False,True,True,,True,4.0,2.0,4.0,1.0,1.0,4.0,0.0,14.0,15.0,15,portuguese
GP,M,17.0,U,LE3,T,4.0,4.0,other,teacher,home,father,2.0,1.0,0.0,,False,False,False,True,True,True,False,4.0,1.0,1.0,2.0,2.0,5.0,0.0,12.0,13.0,13,portuguese
GP,F,17.0,R,GT3,T,4.0,4.0,services,services,reputation,mother,2.0,3.0,0.0,False,True,False,True,True,True,True,False,5.0,3.0,4.0,1.0,1.0,5.0,0.0,7.0,7.0,8,portuguese
GP,F,17.0,U,GT3,T,4.0,2.0,other,other,reputation,mother,,3.0,0.0,False,True,False,,True,True,True,False,4.0,3.0,3.0,1.0,1.0,3.0,0.0,16.0,16.0,16,portuguese
GP,F,17.0,U,GT3,T,3.0,2.0,health,health,reputation,,1.0,4.0,0.0,False,,,True,False,True,True,False,5.0,2.0,2.0,1.0,2.0,5.0,0.0,18.0,18.0,18,portuguese
GP,,19.0,R,LE3,T,2.0,1.0,at_home,services,course,mother,2.0,3.0,1.0,False,False,False,True,True,True,True,True,4.0,3.0,1.0,1.0,1.0,5.0,0.0,9.0,10.0,11,portuguese
GP,M,20.0,U,GT3,A,3.0,2.0,services,other,course,other,1.0,,2.0,False,,False,True,True,True,False,False,5.0,5.0,3.0,1.0,1.0,5.0,0.0,14.0,,15,portuguese
GP,M,19.0,R,GT3,T,3.0,3.0,other,services,,father,,2.0,0.0,False,False,False,True,True,True,False,True,4.0,5.0,3.0,,2.0,5.0,0.0,10.0,10.0,11,portuguese
GP,F,18.0,U,GT3,T,1.0,4.0,other,teacher,home,mother,1.0,2.0,0.0,True,True,False,False,False,True,False,True,3.0,4.0,4.0,1.0,,5.0,2.0,,10.0,11,portuguese
GP,F,18.0,U,GT3,T,2.0,1.0,services,other,course,mother,2.0,2.0,0.0,,True,False,True,True,True,True,False,5.0,3.0,3.0,1.0,2.0,,2.0,12.0,12.0,15,portuguese
GP,F,17.0,U,GT3,T,2.0,3.0,other,other,course,father,2.0,2.0,0.0,False,False,False,True,True,True,True,True,4.0,2.0,1.0,1.0,1.0,3.0,2.0,,12.0,14,portuguese
GP,F,17.0,R,GT3,T,4.0,4.0,teacher,teacher,course,mother,1.0,1.0,0.0,,,False,True,True,True,True,False,4.0,4.0,4.0,1.0,1.0,5.0,2.0,15.0,16.0,17,portuguese
GP,F,18.0,U,GT3,T,4.0,3.0,other,other,course,mother,1.0,3.0,0.0,False,True,False,True,True,True,True,True,4.0,3.0,4.0,1.0,1.0,5.0,2.0,14.0,15.0,17,portuguese
GP,F,18.0,U,LE3,,4.0,3.0,health,services,course,mother,2.0,1.0,0.0,False,True,False,False,True,True,True,False,3.0,2.0,4.0,1.0,4.0,1.0,8.0,12.0,12.0,15,portuguese
GP,F,17.0,R,GT3,T,3.0,4.0,at_home,services,course,father,1.0,3.0,0.0,False,True,,True,False,True,True,False,4.0,3.0,4.0,2.0,5.0,5.0,2.0,15.0,,17,portuguese
GP,F,18.0,U,GT3,T,3.0,3.0,at_home,other,course,father,1.0,2.0,0.0,False,True,False,False,True,True,True,False,4.0,1.0,4.0,1.0,1.0,3.0,8.0,11.0,12.0,14,portuguese
GP,M,19.0,U,GT3,T,4.0,2.0,health,,course,mother,2.0,2.0,0.0,False,True,False,True,True,True,,,5.0,4.0,4.0,1.0,,1.0,9.0,11.0,10.0,10,portuguese
GP,F,18.0,U,GT3,T,4.0,4.0,teacher,other,course,mother,1.0,2.0,0.0,,True,False,False,True,True,True,,4.0,4.0,4.0,3.0,3.0,5.0,0.0,12.0,11.0,13,portuguese
GP,F,18.0,U,GT3,T,3.0,4.0,other,other,course,mother,1.0,1.0,0.0,False,True,False,True,True,True,True,True,5.0,4.0,4.0,1.0,1.0,1.0,4.0,11.0,12.0,14,portuguese
,F,17.0,U,GT3,T,4.0,4.0,health,health,course,mother,1.0,1.0,0.0,False,False,False,True,True,True,True,False,5.0,3.0,4.0,1.0,2.0,5.0,2.0,14.0,,17,portuguese
GP,F,17.0,U,GT3,A,4.0,3.0,services,services,course,mother,1.0,2.0,0.0,False,True,False,False,True,True,True,True,5.0,2.0,2.0,1.0,2.0,5.0,14.0,15.0,14.0,17,portuguese
,F,17.0,,LE3,A,3.0,3.0,services,other,home,mother,1.0,2.0,0.0,True,True,False,False,True,True,True,False,5.0,3.0,3.0,1.0,1.0,5.0,0.0,12.0,12.0,13,portuguese
GP,F,17.0,U,LE3,T,2.0,1.0,other,other,home,father,1.0,2.0,0.0,False,False,False,True,True,True,True,False,4.0,2.0,3.0,2.0,2.0,2.0,2.0,11.0,12.0,14,portuguese
GP,M,18.0,U,LE3,T,4.0,4.0,other,other,reputation,father,1.0,1.0,0.0,False,True,False,False,,True,True,False,4.0,2.0,5.0,3.0,4.0,,2.0,,,11,portuguese
GP,F,19.0,U,GT3,T,1.0,1.0,other,other,course,other,3.0,3.0,0.0,False,False,False,True,True,False,False,True,1.0,5.0,5.0,4.0,3.0,5.0,12.0,,,11,portuguese
GP,F,19.0,U,LE3,A,1.0,1.0,other,other,course,other,3.0,2.0,2.0,False,True,False,False,False,True,True,True,5.0,3.0,4.0,1.0,1.0,4.0,2.0,,8.0,9,portuguese
GP,F,18.0,U,,T,2.0,2.0,other,other,course,mother,1.0,1.0,0.0,False,True,False,True,True,True,True,True,4.0,3.0,5.0,2.0,4.0,5.0,2.0,10.0,10.0,10,portuguese
GP,F,17.0,U,GT3,T,2.0,2.0,other,other,course,mother,1.0,2.0,0.0,False,True,False,False,True,,False,True,4.0,2.0,2.0,,1.0,3.0,4.0,14.0,13.0,13,portuguese
GP,F,17.0,R,LE3,T,2.0,2.0,services,services,course,mother,1.0,3.0,0.0,False,True,False,True,True,,True,False,3.0,3.0,2.0,2.0,2.0,3.0,0.0,11.0,11.0,10,portuguese
GP,F,17.0,U,GT3,T,3.0,1.0,services,services,course,father,1.0,3.0,0.0,,True,False,False,False,True,True,False,3.0,4.0,3.0,2.0,3.0,5.0,0.0,17.0,18.0,17,portuguese
GP,F,17.0,U,LE3,T,0.0,2.0,at_home,at_home,home,father,2.0,3.0,0.0,False,False,False,False,True,True,True,False,3.0,3.0,3.0,2.0,3.0,2.0,0.0,14.0,14.0,15,portuguese
,F,18.0,U,,T,1.0,1.0,,other,home,mother,2.0,3.0,0.0,False,False,False,True,True,True,True,False,4.0,5.0,5.0,1.0,2.0,2.0,0.0,14.0,14.0,14,portuguese
GP,M,18.0,U,GT3,T,4.0,4.0,other,other,course,mother,1.0,3.0,0.0,,False,False,True,True,True,True,False,4.0,3.0,3.0,2.0,2.0,3.0,0.0,13.0,,13,portuguese
GP,M,17.0,U,GT3,T,3.0,3.0,other,services,reputation,,1.0,1.0,0.0,False,False,False,True,False,True,True,False,4.0,3.0,5.0,3.0,5.0,5.0,0.0,17.0,,17,portuguese
GP,M,17.0,R,GT3,T,2.0,2.0,services,other,course,,4.0,1.0,0.0,False,True,False,False,,True,True,False,4.0,4.0,5.0,5.0,5.0,4.0,2.0,,10.0,10,portuguese
GP,F,17.0,U,GT3,T,4.0,4.0,teacher,services,course,mother,1.0,3.0,0.0,False,True,False,True,True,True,True,False,5.0,4.0,4.0,1.0,3.0,4.0,0.0,13.0,12.0,13,portuguese
GP,F,17.0,,GT3,T,4.0,4.0,teacher,teacher,course,mother,2.0,3.0,0.0,False,True,False,False,False,True,True,True,4.0,3.0,3.0,1.0,2.0,4.0,4.0,15.0,14.0,15,
GP,F,17.0,U,GT3,T,3.0,3.0,at_home,other,course,mother,1.0,1.0,0.0,False,True,True,True,True,True,True,False,4.0,2.0,5.0,2.0,5.0,5.0,2.0,,12.0,11,portuguese
GP,M,18.0,U,LE3,T,2.0,2.0,other,other,course,mother,1.0,4.0,0.0,False,True,True,True,True,True,True,False,4.0,5.0,5.0,2.0,4.0,5.0,0.0,11.0,11.0,12,portuguese
GP,M,19.0,R,GT3,T,3.0,2.0,at_home,services,home,other,1.0,1.0,0.0,False,True,False,False,False,True,False,True,5.0,3.0,4.0,2.0,2.0,5.0,0.0,11.0,,10,
GP,F,18.0,U,GT3,T,2.0,2.0,at_home,other,,mother,4.0,2.0,0.0,False,False,False,True,True,,False,True,4.0,2.0,5.0,1.0,1.0,2.0,2.0,10.0,9.0,10,portuguese
GP,F,17.0,R,GT3,T,2.0,4.0,at_home,other,course,father,1.0,3.0,0.0,False,True,False,False,True,True,True,True,4.0,4.0,3.0,1.0,1.0,,0.0,15.0,15.0,15,portuguese
GP,M,18.0,U,GT3,T,2.0,2.0,other,,reputation,mother,1.0,1.0,0.0,False,False,False,False,False,True,True,False,5.0,4.0,2.0,1.0,2.0,5.0,6.0,15.0,14.0,15,portuguese
GP,F,18.0,U,GT3,T,3.0,3.0,services,services,home,mother,1.0,2.0,0.0,False,,False,True,True,True,True,False,5.0,3.0,4.0,1.0,1.0,4.0,8.0,10.0,11.0,12,portuguese
GP,F,18.0,U,LE3,T,2.0,2.0,other,other,home,other,1.0,2.0,0.0,False,False,False,,False,True,True,True,4.0,,3.0,1.0,1.0,2.0,0.0,10.0,9.0,12,portuguese
GP,F,18.0,R,GT3,T,2.0,2.0,at_home,other,course,,2.0,4.0,0.0,False,False,False,True,True,True,False,False,4.0,4.0,4.0,1.0,1.0,4.0,6.0,14.0,13.0,14,portuguese
GP,F,17.0,U,GT3,T,3.0,4.0,services,other,course,mother,1.0,3.0,0.0,False,False,False,False,True,True,True,False,4.0,4.0,5.0,1.0,3.0,5.0,,11.0,13.0,14,portuguese
GP,F,17.0,U,GT3,T,3.0,2.0,other,other,home,mother,1.0,2.0,0.0,False,True,,False,True,True,True,True,4.0,3.0,2.0,2.0,3.0,2.0,0.0,12.0,13.0,15,portuguese
GP,F,18.0,U,LE3,T,3.0,3.0,services,services,home,mother,,4.0,0.0,False,True,False,False,True,True,True,False,5.0,3.0,3.0,1.0,1.0,1.0,4.0,14.0,14.0,15,portuguese
GP,F,17.0,R,GT3,A,3.0,2.0,other,other,home,mother,1.0,2.0,0.0,False,True,False,False,True,True,True,False,4.0,3.0,,2.0,3.0,2.0,0.0,14.0,14.0,16,portuguese
GP,M,18.0,U,GT3,T,4.0,4.0,teacher,services,home,father,1.0,2.0,0.0,False,True,False,True,True,True,True,False,4.0,3.0,3.0,2.0,2.0,2.0,0.0,12.0,12.0,13,portuguese
GP,M,18.0,U,LE3,T,3.0,4.0,services,other,home,mother,1.0,2.0,0.0,False,False,False,True,True,True,True,True,4.0,3.0,3.0,,3.0,5.0,6.0,16.0,,17,portuguese
GP,F,17.0,U,GT3,A,2.0,2.0,at_home,at_home,home,father,1.0,2.0,0.0,False,True,False,False,True,True,True,True,3.0,,1.0,1.0,2.0,4.0,18.0,,,14,portuguese
GP,F,18.0,U,GT3,T,2.0,3.0,at_home,other,course,mother,1.0,3.0,0.0,False,True,False,False,True,True,True,False,4.0,3.0,3.0,1.0,2.0,3.0,0.0,11.0,12.0,14,portuguese
GP,F,18.0,U,GT3,T,,2.0,other,services,other,mother,1.0,3.0,0.0,False,False,False,False,True,True,True,True,5.0,4.0,3.0,2.0,3.0,1.0,4.0,14.0,16.0,17,portuguese
GP,M,18.0,R,GT3,T,4.0,3.0,teacher,services,course,mother,1.0,3.0,0.0,False,False,False,False,True,True,True,True,5.0,3.0,2.0,1.0,2.0,4.0,4.0,15.0,14.0,17,portuguese
GP,M,18.0,U,GT3,T,4.0,3.0,teacher,other,course,mother,1.0,3.0,0.0,False,True,False,False,True,True,True,True,5.0,4.0,5.0,2.0,3.0,5.0,0.0,14.0,13.0,14,portuguese
GP,F,17.0,U,GT3,T,4.0,3.0,health,other,reputation,mother,1.0,3.0,0.0,False,True,False,True,True,True,True,True,4.0,4.0,3.0,1.0,3.0,4.0,0.0,11.0,12.0,13,portuguese
GP,F,17.0,,GT3,T,2.0,1.0,services,other,course,mother,2.0,2.0,0.0,False,True,False,True,True,True,True,True,,3.0,4.0,2.0,2.0,1.0,10.0,12.0,15.0,15,
GP,F,17.0,U,GT3,T,2.0,1.0,services,other,reputation,mother,1.0,2.0,0.0,False,True,False,True,True,True,True,False,4.0,3.0,5.0,2.0,4.0,4.0,4.0,12.0,16.0,16,portuguese
GP,F,19.0,U,LE3,A,2.0,3.0,at_home,other,home,other,2.0,,,False,,False,False,True,False,,False,2.0,2.0,3.0,3.0,4.0,5.0,16.0,10.0,11.0,11,portuguese
GP,F,17.0,U,GT3,T,3.0,1.0,other,at_home,home,mother,1.0,1.0,1.0,False,True,True,False,True,True,True,True,4.0,1.0,2.0,1.0,1.0,3.0,6.0,10.0,13.0,13,portuguese
,F,21.0,U,LE3,T,4.0,4.0,other,other,reputation,other,1.0,3.0,2.0,False,False,True,True,True,True,,False,3.0,3.0,2.0,1.0,1.0,5.0,0.0,,12.0,12,portuguese
GP,M,18.0,U,LE3,T,2.0,2.0,services,services,reputation,mother,1.0,2.0,0.0,False,True,False,True,,False,True,False,4.0,4.0,4.0,1.0,3.0,3.0,11.0,9.0,11.0,12,portuguese
GP,M,18.0,U,LE3,A,3.0,4.0,other,other,reputation,other,1.0,2.0,0.0,False,False,False,True,True,True,True,True,4.0,3.0,5.0,1.0,4.0,2.0,9.0,13.0,14.0,15,
GP,F,17.0,U,GT3,T,2.0,2.0,services,services,reputation,mother,1.0,2.0,0.0,False,True,False,True,,True,True,False,4.0,3.0,4.0,1.0,,4.0,0.0,,17.0,17,portuguese
GP,M,17.0,U,LE3,A,4.0,4.0,health,other,reputation,mother,1.0,3.0,0.0,False,True,False,False,True,True,True,False,4.0,4.0,2.0,1.0,2.0,,2.0,12.0,15.0,15,portuguese
GP,F,,U,LE3,T,4.0,2.0,teacher,other,course,mother,1.0,2.0,,False,True,False,True,True,True,True,False,4.0,2.0,2.0,1.0,1.0,3.0,0.0,14.0,17.0,17,portuguese
GP,M,21.0,R,LE3,,1.0,1.0,at_home,other,course,other,2.0,2.0,2.0,False,True,False,True,True,False,True,True,5.0,3.0,3.0,5.0,2.0,4.0,21.0,9.0,10.0,10,portuguese
GP,F,20.0,R,,T,1.0,1.0,other,other,reputation,other,2.0,3.0,0.0,False,False,False,False,True,True,,True,3.0,2.0,2.0,1.0,3.0,3.0,8.0,11.0,15.0,15,portuguese
GP,F,19.0,U,GT3,T,4.0,4.0,teacher,other,home,other,1.0,1.0,1.0,False,True,False,False,True,True,True,True,3.0,2.0,5.0,4.0,4.0,5.0,,9.0,10.0,11,portuguese
GP,M,17.0,U,LE3,A,,2.0,other,other,reputation,mother,1.0,2.0,0.0,,True,False,,True,True,True,False,4.0,4.0,4.0,1.0,2.0,5.0,10.0,16.0,18.0,18,portuguese
GP,F,,U,GT3,T,3.0,2.0,at_home,other,reputation,father,1.0,3.0,0.0,False,True,False,False,True,True,True,True,4.0,3.0,4.0,1.0,,,5.0,14.0,17.0,17,portuguese
GP,M,,R,GT3,T,2.0,3.0,other,services,reputation,father,1.0,1.0,0.0,False,False,False,False,True,True,True,False,3.0,1.0,3.0,4.0,5.0,4.0,13.0,13.0,,14,portuguese
GP,M,19.0,U,,T,2.0,1.0,other,other,reputation,mother,1.0,1.0,0.0,False,False,False,False,True,True,True,False,5.0,3.0,4.0,1.0,4.0,4.0,10.0,,,11,portuguese
GP,F,18.0,U,LE3,A,2.0,2.0,services,other,reputation,mother,2.0,2.0,0.0,False,True,False,False,True,True,True,False,4.0,1.0,4.0,1.0,3.0,4.0,10.0,14.0,17.0,17,portuguese
GP,F,20.0,U,GT3,T,1.0,0.0,other,other,reputation,mother,2.0,1.0,1.0,True,False,False,,True,True,True,True,5.0,3.0,1.0,1.0,1.0,,5.0,,10.0,10,portuguese
GP,F,18.0,U,GT3,T,3.0,2.0,services,other,home,mother,1.0,2.0,0.0,False,True,False,True,False,True,True,True,3.0,1.0,2.0,1.0,2.0,1.0,4.0,10.0,13.0,13,portuguese
